Competition,Team 1,Team 2,Result,Round,Year,Date
Serie B,Boa / MG,Londrina / PR,1 x 0,20,2018,10/08/2018
Serie B,Coritiba / PR,Sampaio Correa / MA,0 x 0,20,2018,10/08/2018
Serie B,Guarani / SP,Fortaleza / CE,2 x 3,20,2018,11/08/2018
Serie B,Criciúma / SC,Atlético / GO,1 x 1,20,2018,11/08/2018
Serie B,Crb / AL,Oeste / SP,0 x 1,20,2018,11/08/2018
Serie B,Juventude / RS,Figueirense / SC,0 x 0,20,2018,11/08/2018
Serie B,São Bento / SP,Brasil / RS,1 x 1,20,2018,11/08/2018
Serie B,Brasil / RS,Avaí / SC,1 x 1,21,2018,14/08/2018
Serie B,Ponte Preta / SP,Criciúma / SC,3 x 1,21,2018,14/08/2018
Serie B,Londrina / PR,Paysandu / PA,2 x 1,21,2018,17/08/2018
Serie B,Vila Nova / GO,Crb / AL,0 x 0,21,2018,17/08/2018
Serie B,Figueirense / SC,Goiás / GO,1 x 2,21,2018,17/08/2018
Serie B,Fortaleza / CE,Boa / MG,2 x 1,21,2018,18/08/2018
Serie B,Atlético / GO,Coritiba / PR,1 x 0,21,2018,18/08/2018
Serie B,Oeste / SP,Juventude / RS,0 x 0,21,2018,18/08/2018
Serie B,Sampaio Correa / MA,Guarani / SP,0 x 2,21,2018,18/08/2018
Serie B,Csa / AL,São Bento / SP,1 x 0,21,2018,18/08/2018
Serie B,Brasil / RS,Paysandu / PA,0 x 0,22,2018,21/08/2018
Serie B,Avaí / SC,Juventude / RS,1 x 0,22,2018,21/08/2018
Serie B,Criciúma / SC,Coritiba / PR,2 x 2,22,2018,21/08/2018
Serie B,Londrina / PR,Ponte Preta / SP,1 x 0,22,2018,21/08/2018
Serie B,Crb / AL,Fortaleza / CE,2 x 1,22,2018,21/08/2018
Serie B,Goiás / GO,São Bento / SP,2 x 1,22,2018,21/08/2018
Serie B,Boa / MG,Figueirense / SC,0 x 2,22,2018,21/08/2018
Serie B,Guarani / SP,Atlético / GO,2 x 0,22,2018,21/08/2018
Serie B,Sampaio Correa / MA,Vila Nova / GO,0 x 0,22,2018,21/08/2018
Serie B,Oeste / SP,Csa / AL,2 x 1,22,2018,21/08/2018
Serie B,Coritiba / PR,Oeste / SP,0 x 2,23,2018,24/08/2018
Serie B,Figueirense / SC,Brasil / RS,1 x 1,23,2018,24/08/2018
Serie B,Atlético / GO,Crb / AL,1 x 0,23,2018,24/08/2018
Serie B,Fortaleza / CE,Londrina / PR,2 x 1,23,2018,25/08/2018
Serie B,São Bento / SP,Avaí / SC,0 x 1,23,2018,25/08/2018
Serie B,Paysandu / PA,Sampaio Correa / MA,0 x 1,23,2018,25/08/2018
Serie B,Vila Nova / GO,Goiás / GO,3 x 0,23,2018,25/08/2018
Serie B,Csa / AL,Criciúma / SC,3 x 0,23,2018,25/08/2018
Serie B,Ponte Preta / SP,Guarani / SP,0 x 0,23,2018,25/08/2018
Serie B,Juventude / RS,Boa / MG,0 x 0,23,2018,25/08/2018
Serie B,Brasil / RS,Coritiba / PR,0 x 1,24,2018,27/08/2018
Serie B,Criciúma / SC,Guarani / SP,0 x 0,24,2018,28/08/2018
Serie B,Oeste / SP,São Bento / SP,0 x 1,24,2018,28/08/2018
Serie B,Ponte Preta / SP,Vila Nova / GO,1 x 1,24,2018,31/08/2018
Serie B,Crb / AL,Sampaio Correa / MA,2 x 1,24,2018,31/08/2018
Serie B,Avaí / SC,Figueirense / SC,0 x 1,24,2018,01/09/2018
Serie B,Boa / MG,Csa / AL,3 x 0,24,2018,01/09/2018
Serie B,Londrina / PR,Atlético / GO,4 x 1,24,2018,31/08/2018
Serie B,Goiás / GO,Fortaleza / CE,3 x 1,24,2018,01/09/2018
Serie B,Paysandu / PA,Juventude / RS,3 x 3,24,2018,31/08/2018
Serie B,Vila Nova / GO,Oeste / SP,1 x 1,25,2018,03/09/2018
Serie B,Guarani / SP,Goiás / GO,0 x 2,25,2018
Serie B,Avaí / SC,Crb / AL,1 x 0,25,2018,04/09/2018
Serie B,Atlético / GO,Ponte Preta / SP,2 x 0,25,2018,04/09/2018
Serie B,Coritiba / PR,Boa / MG,2 x 1,25,2018,04/09/2018
Serie B,São Bento / SP,Paysandu / PA,1 x 0,25,2018,04/09/2018
Serie B,Juventude / RS,Criciúma / SC,0 x 1,25,2018,04/09/2018
Serie B,Csa / AL,Londrina / PR,4 x 1,25,2018,04/09/2018
Serie B,Fortaleza / CE,Figueirense / SC,2 x 2,25,2018,04/09/2018
Serie B,Sampaio Correa / MA,Brasil / RS,1 x 2,25,2018,04/09/2018
Serie B,Boa / MG,Goiás / GO,1 x 0,26,2018,07/09/2018
Serie B,Crb / AL,Guarani / SP,1 x 1,26,2018,07/09/2018
Serie B,Criciúma / SC,Fortaleza / CE,2 x 0,26,2018,08/09/2018
Serie B,Paysandu / PA,Avaí / SC,2 x 1,26,2018,07/09/2018
Serie B,Oeste / SP,Atlético / GO,1 x 2,26,2018,07/09/2018
Serie B,Juventude / RS,São Bento / SP,0 x 2,26,2018,08/09/2018
Serie B,Londrina / PR,Brasil / RS,1 x 0,26,2018,08/09/2018
Serie B,Figueirense / SC,Csa / AL,1 x 2,26,2018,08/09/2018
Serie B,Ponte Preta / SP,Sampaio Correa / MA,0 x 0,26,2018,08/09/2018
Serie B,Vila Nova / GO,Coritiba / PR,2 x 1,26,2018,08/09/2018
Serie B,Csa / AL,Vila Nova / GO,1 x 2,27,2018,11/09/2018
Serie B,Guarani / SP,Juventude / RS,1 x 0,27,2018,13/09/2018
Serie B,Coritiba / PR,Londrina / PR,0 x 1,27,2018,14/09/2018
Serie B,Figueirense / SC,São Bento / SP,2 x 2,27,2018,14/09/2018
Serie B,Sampaio Correa / MA,Fortaleza / CE,1 x 0,27,2018,14/09/2018
Serie B,Brasil / RS,Crb / AL,1 x 0,27,2018,15/09/2018
Serie B,Criciúma / SC,Avaí / SC,3 x 2,27,2018,15/09/2018
Serie B,Boa / MG,Paysandu / PA,1 x 1,27,2018,15/09/2018
Serie B,Goiás / GO,Atlético / GO,2 x 1,27,2018,15/09/2018
Serie B,Oeste / SP,Ponte Preta / SP,0 x 0,27,2018,15/09/2018
Serie B,Atlético / GO,Juventude / RS,0 x 1,28,2018,18/09/2018
Serie B,Londrina / PR,Figueirense / SC,2 x 0,28,2018,18/09/2018
Serie B,Goiás / GO,Ponte Preta / SP,2 x 2,28,2018,21/09/2018
Serie B,Crb / AL,Coritiba / PR,1 x 1,28,2018,21/09/2018
Serie B,Paysandu / PA,Criciúma / SC,1 x 1,28,2018,22/09/2018
Serie B,Brasil / RS,Oeste / SP,1 x 3,28,2018,22/09/2018
Serie B,Fortaleza / CE,Vila Nova / GO,2 x 0,28,2018,21/09/2018
Serie B,São Bento / SP,Boa / MG,0 x 0,28,2018,21/09/2018
Serie B,Guarani / SP,Csa / AL,1 x 0,28,2018,22/09/2018
Serie B,Avaí / SC,Sampaio Correa / MA,3 x 1,28,2018,22/09/2018
Serie B,Fortaleza / CE,São Bento / SP,2 x 1,29,2018,25/09/2018
Serie B,Ponte Preta / SP,Brasil / RS,0 x 1,29,2018,25/09/2018
Serie B,Paysandu / PA,Goiás / GO,2 x 3,29,2018,28/09/2018
Serie B,Juventude / RS,Londrina / PR,0 x 0,29,2018,27/09/2018
Serie B,Vila Nova / GO,Guarani / SP,1 x 1,29,2018,28/09/2018
Serie B,Oeste / SP,Sampaio Correa / MA,0 x 0,29,2018,29/09/2018
Serie B,Figueirense / SC,Atlético / GO,2 x 2,29,2018,29/09/2018
Serie B,Coritiba / PR,Avaí / SC,1 x 0,29,2018,29/09/2018
Serie B,Crb / AL,Csa / AL,0 x 0,29,2018,29/09/2018
Serie B,Boa / MG,Criciúma / SC,1 x 2,29,2018,29/09/2018
Serie B,Sampaio Correa / MA,Figueirense / SC,1 x 0,30,2018,02/10/2018
Serie B,Criciúma / SC,Oeste / SP,0 x 0,30,2018,02/10/2018
Serie B,Goiás / GO,Londrina / PR,0 x 0,30,2018,02/10/2018
Serie B,Csa / AL,Paysandu / PA,1 x 0,30,2018,02/10/2018
Serie B,São Bento / SP,Guarani / SP,1 x 0,30,2018,05/10/2018
Serie B,Brasil / RS,Fortaleza / CE,0 x 1,30,2018,05/10/2018
Serie B,Avaí / SC,Boa / MG,2 x 0,30,2018,05/10/2018
Serie B,Ponte Preta / SP,Crb / AL,1 x 0,30,2018,06/10/2018
Serie B,Atlético / GO,Vila Nova / GO,2 x 2,30,2018,06/10/2018
Serie B,Coritiba / PR,Juventude / RS,2 x 1,30,2018,05/10/2018
Serie B,Paysandu / PA,Crb / AL,1 x 1,31,2018,09/10/2018
Serie B,Criciúma / SC,Brasil / RS,0 x 1,31,2018,09/10/2018
Serie B,Juventude / RS,Goiás / GO,3 x 5,31,2018,12/10/2018
Serie B,Atlético / GO,Sampaio Correa / MA,1 x 2,31,2018,12/10/2018
Serie B,Csa / AL,Ponte Preta / SP,1 x 2,31,2018,12/10/2018
Serie B,Guarani / SP,Avaí / SC,1 x 2,31,2018,13/10/2018
Serie B,Oeste / SP,Fortaleza / CE,0 x 0,31,2018,13/10/2018
Serie B,Vila Nova / GO,Boa / MG,2 x 0,31,2018,13/10/2018
Serie B,Figueirense / SC,Coritiba / PR,2 x 2,31,2018,13/10/2018
Serie B,Londrina / PR,São Bento / SP,2 x 1,31,2018,13/10/2018
Serie B,Vila Nova / GO,Juventude / RS,1 x 0,32,2018,20/10/2018
Serie B,Brasil / RS,Atlético / GO,1 x 2,32,2018,16/10/2018
Serie B,Crb / AL,Goiás / GO,2 x 0,32,2018,19/10/2018
Serie B,São Bento / SP,Criciúma / SC,0 x 0,32,2018,19/10/2018
Serie B,Ponte Preta / SP,Figueirense / SC,2 x 1,32,2018,19/10/2018
Serie B,Avaí / SC,Oeste / SP,1 x 1,32,2018,20/10/2018
Serie B,Boa / MG,Guarani / SP,2 x 1,32,2018,20/10/2018
Serie B,Coritiba / PR,Csa / AL,1 x 1,32,2018,16/10/2018
Serie B,Fortaleza / CE,Paysandu / PA,1 x 0,32,2018,20/10/2018
Serie B,Sampaio Correa / MA,Londrina / PR,1 x 2,32,2018,20/10/2018
Serie B,Csa / AL,Brasil / RS,2 x 0,33,2018,23/10/2018
Serie B,Fortaleza / CE,Ponte Preta / SP,1 x 1,33,2018,26/10/2018
Serie B,Goiás / GO,Avaí / SC,0 x 3,33,2018,26/10/2018
Serie B,São Bento / SP,Crb / AL,1 x 0,33,2018,27/10/2018
Serie B,Londrina / PR,Vila Nova / GO,3 x 2,33,2018,26/10/2018
Serie B,Guarani / SP,Oeste / SP,1 x 1,33,2018,27/10/2018
Serie B,Boa / MG,Atlético / GO,0 x 2,33,2018,27/10/2018
Serie B,Figueirense / SC,Criciúma / SC,3 x 2,33,2018
Serie B,Paysandu / PA,Coritiba / PR,1 x 1,33,2018,27/10/2018
Serie B,Juventude / RS,Sampaio Correa / MA,1 x 0,33,2018,26/10/2018
Serie B,Criciúma / SC,Goiás / GO,2 x 2,34,2018,01/11/2018
Serie B,Juventude / RS,Brasil / RS,0 x 1,34,2018,01/11/2018
Serie B,Vila Nova / GO,Paysandu / PA,0 x 0,34,2018,02/11/2018
Serie B,Oeste / SP,Figueirense / SC,0 x 0,34,2018,02/11/2018
Serie B,Sampaio Correa / MA,Csa / AL,2 x 3,34,2018,02/11/2018
Serie B,Avaí / SC,Londrina / PR,1 x 1,34,2018
Serie B,Crb / AL,Boa / MG,2 x 1,34,2018,03/11/2018
Serie B,Atlético / GO,Fortaleza / CE,1 x 2,34,2018,03/11/2018
Serie B,Coritiba / PR,Guarani / SP,0 x 2,34,2018,03/11/2018
Serie B,Ponte Preta / SP,São Bento / SP,2 x 1,34,2018,02/11/2018
Serie B,Goiás / GO,Sampaio Correa / MA,1 x 0,35,2018,05/11/2018
Serie B,Brasil / RS,Vila Nova / GO,5 x 0,35,2018,06/11/2018
Serie B,Atlético / GO,Avaí / SC,2 x 2,35,2018,06/11/2018
Serie B,Londrina / PR,Criciúma / SC,4 x 2,35,2018,06/11/2018
Serie B,Ponte Preta / SP,Boa / MG,1 x 0,35,2018,06/11/2018
Serie B,São Bento / SP,Coritiba / PR,5 x 2,35,2018,06/11/2018
Serie B,Figueirense / SC,Guarani / SP,0 x 0,35,2018,06/11/2018
Serie B,Fortaleza / CE,Csa / AL,1 x 1,35,2018,06/11/2018
Serie B,Crb / AL,Juventude / RS,2 x 0,35,2018,06/11/2018
Serie B,Paysandu / PA,Oeste / SP,4 x 3,35,2018,06/11/2018
Serie B,Coritiba / PR,Goiás / GO,1 x 0,36,2018,09/11/2018
Serie B,Juventude / RS,Ponte Preta / SP,0 x 1,36,2018,09/11/2018
Serie B,Boa / MG,Brasil / RS,0 x 1,36,2018,09/11/2018
Serie B,Avaí / SC,Fortaleza / CE,0 x 1,36,2018,10/11/2018
Serie B,Oeste / SP,Londrina / PR,0 x 0,36,2018,10/11/2018
Serie B,Sampaio Correa / MA,São Bento / SP,2 x 1,36,2018,10/11/2018
Serie B,Vila Nova / GO,Figueirense / SC,3 x 1,36,2018,09/11/2018
Serie B,Criciúma / SC,Crb / AL,3 x 3,36,2018,10/11/2018
Serie B,Csa / AL,Atlético / GO,0 x 0,36,2018,10/11/2018
Serie B,Guarani / SP,Paysandu / PA,0 x 2,36,2018,10/11/2018
Serie B,Figueirense / SC,Paysandu / PA,2 x 3,37,2018,13/11/2018
Serie B,Ponte Preta / SP,Coritiba / PR,2 x 0,37,2018,13/11/2018
Serie B,Fortaleza / CE,Juventude / RS,4 x 1,37,2018,15/11/2018
Serie B,Atlético / GO,São Bento / SP,1 x 0,37,2018,16/11/2018
Serie B,Londrina / PR,Crb / AL,1 x 2,37,2018,16/11/2018
Serie B,Brasil / RS,Guarani / SP,1 x 1,37,2018,17/11/2018
Serie B,Csa / AL,Avaí / SC,0 x 1,37,2018,17/11/2018
Serie B,Sampaio Correa / MA,Boa / MG,1 x 0,37,2018,17/11/2018
Serie B,Vila Nova / GO,Criciúma / SC,2 x 2,37,2018,17/11/2018
Serie B,Oeste / SP,Goiás / GO,1 x 3,37,2018,17/11/2018
Serie B,Guarani / SP,Londrina / PR,1 x 0,38,2018,24/11/2018
Serie B,São Bento / SP,Vila Nova / GO,2 x 2,38,2018,24/11/2018
Serie B,Juventude / RS,Csa / AL,0 x 4,38,2018,24/11/2018
Serie B,Avaí / SC,Ponte Preta / SP,0 x 0,38,2018,24/11/2018
Serie B,Criciúma / SC,Sampaio Correa / MA,2 x 0,38,2018,24/11/2018
Serie B,Goiás / GO,Brasil / RS,0 x 1,38,2018,24/11/2018
Serie B,Boa / MG,Oeste / SP,0 x 0,38,2018,24/11/2018
Serie B,Crb / AL,Figueirense / SC,2 x 1,38,2018,24/11/2018
Serie B,Coritiba / PR,Fortaleza / CE,1 x 0,38,2018,23/11/2018
Serie B,Paysandu / PA,Atlético / GO,2 x 5,38,2018,24/11/2018
Serie B,Guarani / SP,Figueirense / SC,0 x 0,1,2019,27/04/2019
Serie B,Botafogo / SP,Vitória / BA,3 x 1,1,2019,27/04/2019
Serie B,São Bento / SP,Atlético / GO,1 x 3,1,2019,26/04/2019
Serie B,Vila Nova / GO,Paraná / PR,1 x 1,1,2019,27/04/2019
Serie B,Coritiba / PR,Ponte Preta / SP,2 x 0,1,2019,29/04/2019
Serie B,Operario / PR,América / MG,1 x 0,1,2019,26/04/2019
Serie B,Criciúma / SC,Cuiabá / MT,0 x 1,1,2019,27/04/2019
Serie B,Brasil / RS,Bragantino / SP,0 x 1,1,2019,26/04/2019
Serie B,Sport / PE,Oeste / SP,1 x 1,1,2019,26/04/2019
Serie B,Crb / AL,Londrina / PR,1 x 2,1,2019,28/04/2019
Serie B,Ponte Preta / SP,Criciúma / SC,1 x 1,2,2019,02/05/2019
Serie B,Bragantino / SP,Sport / PE,1 x 1,2,2019,06/05/2019
Serie B,Oeste / SP,Guarani / SP,2 x 0,2,2019,01/05/2019
Serie B,Atlético / GO,Coritiba / PR,1 x 1,2,2019,03/05/2019
Serie B,Paraná / PR,Crb / AL,1 x 0,2,2019,04/05/2019
Serie B,Londrina / PR,Brasil / RS,1 x 0,2,2019,03/05/2019
Serie B,Figueirense / SC,São Bento / SP,2 x 2,2,2019,04/05/2019
Serie B,América / MG,Botafogo / SP,0 x 1,2,2019,30/04/2019
Serie B,Vitória / BA,Vila Nova / GO,2 x 1,2,2019,04/05/2019
Serie B,Cuiabá / MT,Operario / PR,2 x 1,2,2019,04/05/2019
Serie B,Guarani / SP,Vitória / BA,3 x 2,3,2019,13/05/2019
Serie B,Bragantino / SP,Atlético / GO,3 x 0,3,2019,10/05/2019
Serie B,São Bento / SP,Botafogo / SP,0 x 1,3,2019,09/05/2019
Serie B,Vila Nova / GO,Ponte Preta / SP,0 x 0,3,2019,10/05/2019
Serie B,Coritiba / PR,Londrina / PR,0 x 0,3,2019,09/05/2019
Serie B,Operario / PR,Oeste / SP,0 x 0,3,2019,11/05/2019
Serie B,Criciúma / SC,América / MG,0 x 0,3,2019,11/05/2019
Serie B,Brasil / RS,Crb / AL,0 x 2,3,2019,11/05/2019
Serie B,Sport / PE,Figueirense / SC,0 x 0,3,2019,11/05/2019
Serie B,Cuiabá / MT,Paraná / PR,1 x 1,3,2019,11/05/2019
Serie B,Ponte Preta / SP,Operario / PR,1 x 0,4,2019,17/05/2019
Serie B,Botafogo / SP,Vila Nova / GO,0 x 1,4,2019,18/05/2019
Serie B,Oeste / SP,Cuiabá / MT,1 x 1,4,2019,14/05/2019
Serie B,Atlético / GO,Criciúma / SC,3 x 1,4,2019,17/05/2019
Serie B,Paraná / PR,Guarani / SP,0 x 0,4,2019,18/05/2019
Serie B,Londrina / PR,Bragantino / SP,1 x 0,4,2019,18/05/2019
Serie B,Figueirense / SC,Brasil / RS,1 x 0,4,2019,14/05/2019
Serie B,América / MG,Sport / PE,1 x 2,4,2019,19/05/2019
Serie B,Vitória / BA,São Bento / SP,1 x 3,4,2019,18/05/2019
Serie B,Crb / AL,Coritiba / PR,1 x 0,4,2019,20/05/2019
Serie B,Ponte Preta / SP,Paraná / PR,4 x 2,5,2019,25/05/2019
Serie B,Bragantino / SP,Figueirense / SC,2 x 0,5,2019,21/05/2019
Serie B,São Bento / SP,Oeste / SP,1 x 0,5,2019,25/05/2019
Serie B,Atlético / GO,Vitória / BA,1 x 1,5,2019,26/05/2019
Serie B,Coritiba / PR,Cuiabá / MT,2 x 1,5,2019,25/05/2019
Serie B,Operario / PR,Botafogo / SP,0 x 2,5,2019,25/05/2019
Serie B,Criciúma / SC,Guarani / SP,1 x 0,5,2019,21/05/2019
Serie B,Brasil / RS,América / MG,2 x 1,5,2019,25/05/2019
Serie B,Sport / PE,Londrina / PR,3 x 2,5,2019,24/05/2019
Serie B,Crb / AL,Vila Nova / GO,1 x 1,5,2019,24/05/2019
Serie B,Guarani / SP,Brasil / RS,1 x 2,6,2019,28/05/2019
Serie B,Botafogo / SP,Criciúma / SC,1 x 0,6,2019,01/06/2019
Serie B,São Bento / SP,Crb / AL,1 x 2,6,2019,31/05/2019
Serie B,Vila Nova / GO,Londrina / PR,0 x 1,6,2019,01/06/2019
Serie B,Paraná / PR,Oeste / SP,0 x 0,6,2019,01/06/2019
Serie B,Operario / PR,Sport / PE,2 x 1,6,2019,28/05/2019
Serie B,Figueirense / SC,Atlético / GO,1 x 0,6,2019,31/05/2019
Serie B,America Fc / MG,Coritiba / PR,1 x 1,6,2019,03/06/2019
Serie B,Vitória / BA,Bragantino / SP,0 x 2,6,2019,31/05/2019
Serie B,Cuiabá / MT,Ponte Preta / SP,1 x 3,6,2019,01/06/2019
Serie B,Ponte Preta / SP,Botafogo / SP,0 x 0,7,2019,07/06/2019
Serie B,Bragantino / SP,São Bento / SP,2 x 0,7,2019,04/06/2019
Serie B,Oeste / SP,Figueirense / SC,0 x 0,7,2019,08/06/2019
Serie B,Atlético / GO,Guarani / SP,1 x 0,7,2019,06/06/2019
Serie B,Coritiba / PR,Paraná / PR,2 x 3,7,2019,08/06/2019
Serie B,Londrina / PR,Cuiabá / MT,1 x 0,7,2019,07/06/2019
Serie B,Criciúma / SC,Vila Nova / GO,1 x 1,7,2019,08/06/2019
Serie B,Brasil / RS,Operario / PR,1 x 0,7,2019,08/06/2019
Serie B,Sport / PE,Vitória / BA,3 x 1,7,2019,08/06/2019
Serie B,Crb / AL,America Fc / MG,1 x 3,7,2019,08/06/2019
Serie B,Guarani / SP,Coritiba / PR,0 x 1,8,2019,11/06/2019
Serie B,Bragantino / SP,America Fc / MG,2 x 0,8,2019,11/06/2019
Serie B,Oeste / SP,Vitória / BA,3 x 0,8,2019,11/06/2019
Serie B,Vila Nova / GO,São Bento / SP,1 x 0,8,2019,11/06/2019
Serie B,Paraná / PR,Operario / PR,1 x 0,8,2019,11/06/2019
Serie B,Londrina / PR,Ponte Preta / SP,1 x 3,8,2019
Serie B,Figueirense / SC,Botafogo / SP,2 x 1,8,2019,11/06/2019
Serie B,Brasil / RS,Criciúma / SC,0 x 1,8,2019,11/06/2019
Serie B,Sport / PE,Crb / AL,1 x 0,8,2019,11/06/2019
Serie B,Cuiabá / MT,Atlético / GO,0 x 1,8,2019,11/06/2019
Serie B,Ponte Preta / SP,Oeste / SP,3 x 2,9,2019,12/07/2019
Serie B,Botafogo / SP,Brasil / RS,2 x 3,9,2019,13/07/2019
Serie B,São Bento / SP,Sport / PE,2 x 2,9,2019,08/07/2019
Serie B,Atlético / GO,Vila Nova / GO,2 x 0,9,2019,13/07/2019
Serie B,Paraná / PR,Bragantino / SP,2 x 1,9,2019,13/07/2019
Serie B,Operario / PR,Londrina / PR,2 x 0,9,2019,13/07/2019
Serie B,Criciúma / SC,Coritiba / PR,2 x 1,9,2019,09/07/2019
Serie B,America Fc / MG,Figueirense / SC,0 x 4,9,2019,13/07/2019
Serie B,Vitória / BA,Cuiabá / MT,0 x 1,9,2019,09/07/2019
Serie B,Crb / AL,Guarani / SP,2 x 1,9,2019,12/07/2019
Serie B,Ponte Preta / SP,Atlético / GO,0 x 0,10,2019,16/07/2019
Serie B,Botafogo / SP,Guarani / SP,0 x 0,10,2019,20/07/2019
Serie B,Oeste / SP,Bragantino / SP,0 x 0,10,2019,20/07/2019
Serie B,Vila Nova / GO,America Fc / MG,1 x 1,10,2019,20/07/2019
Serie B,Coritiba / PR,São Bento / SP,2 x 1,10,2019,16/07/2019
Serie B,Operario / PR,Crb / AL,2 x 1,10,2019,20/07/2019
Serie B,Figueirense / SC,Londrina / PR,1 x 1,10,2019,19/07/2019
Serie B,Brasil / RS,Paraná / PR,0 x 1,10,2019,18/07/2019
Serie B,Vitória / BA,Criciúma / SC,2 x 0,10,2019,19/07/2019
Serie B,Cuiabá / MT,Sport / PE,1 x 1,10,2019,15/07/2019
Serie B,Guarani / SP,Cuiabá / MT,0 x 1,11,2019,23/07/2019
Serie B,Bragantino / SP,Ponte Preta / SP,2 x 1,11,2019,23/07/2019
Serie B,São Bento / SP,Operario / PR,1 x 1,11,2019,23/07/2019
Serie B,Atlético / GO,Botafogo / SP,1 x 2,11,2019,23/07/2019
Serie B,Coritiba / PR,Vila Nova / GO,2 x 0,11,2019,23/07/2019
Serie B,Londrina / PR,Vitória / BA,3 x 1,11,2019,23/07/2019
Serie B,Figueirense / SC,Paraná / PR,0 x 1,11,2019,23/07/2019
Serie B,America Fc / MG,Oeste / SP,0 x 0,11,2019,23/07/2019
Serie B,Sport / PE,Brasil / RS,0 x 0,11,2019,22/07/2019
Serie B,Crb / AL,Criciúma / SC,2 x 0,11,2019,23/07/2019
Serie B,Guarani / SP,São Bento / SP,2 x 1,12,2019,26/07/2019
Serie B,Botafogo / SP,Crb / AL,0 x 2,12,2019,26/07/2019
Serie B,Oeste / SP,Londrina / PR,1 x 0,12,2019,27/07/2019
Serie B,Vila Nova / GO,Bragantino / SP,0 x 1,12,2019,27/07/2019
Serie B,Paraná / PR,Sport / PE,0 x 1,12,2019,26/07/2019
Serie B,Operario / PR,Coritiba / PR,1 x 1,12,2019,26/07/2019
Serie B,Criciúma / SC,Figueirense / SC,1 x 1,12,2019,27/07/2019
Serie B,America Fc / MG,Atlético / GO,0 x 1,12,2019,26/07/2019
Serie B,Vitória / BA,Ponte Preta / SP,2 x 1,12,2019,27/07/2019
Serie B,Cuiabá / MT,Brasil / RS,1 x 1,12,2019,27/07/2019
Serie B,Ponte Preta / SP,America Fc / MG,0 x 1,13,2019,30/07/2019
Serie B,Bragantino / SP,Cuiabá / MT,2 x 2,13,2019,30/07/2019
Serie B,São Bento / SP,Criciúma / SC,1 x 0,13,2019,30/07/2019
Serie B,Atlético / GO,Operario / PR,4 x 2,13,2019,30/07/2019
Serie B,Coritiba / PR,Botafogo / SP,3 x 2,13,2019,29/07/2019
Serie B,Londrina / PR,Paraná / PR,3 x 0,13,2019
Serie B,Figueirense / SC,Vitória / BA,1 x 1,13,2019,30/07/2019
Serie B,Brasil / RS,Vila Nova / GO,0 x 2,13,2019,30/07/2019
Serie B,Sport / PE,Guarani / SP,1 x 1,13,2019,29/07/2019
Serie B,Crb / AL,Oeste / SP,2 x 2,13,2019,30/07/2019
Serie B,Guarani / SP,Bragantino / SP,1 x 0,14,2019,02/08/2019
Serie B,Botafogo / SP,Oeste / SP,3 x 2,14,2019,02/08/2019
Serie B,São Bento / SP,Ponte Preta / SP,0 x 0,14,2019,03/08/2019
Serie B,Vila Nova / GO,Figueirense / SC,0 x 0,14,2019,03/08/2019
Serie B,Paraná / PR,America Fc / MG,0 x 0,14,2019,03/08/2019
Serie B,Londrina / PR,Atlético / GO,1 x 1,14,2019,02/08/2019
Serie B,Criciúma / SC,Operario / PR,1 x 2,14,2019,03/08/2019
Serie B,Brasil / RS,Vitória / BA,1 x 0,14,2019,03/08/2019
Serie B,Sport / PE,Coritiba / PR,1 x 1,14,2019,01/08/2019
Serie B,Crb / AL,Cuiabá / MT,0 x 1,14,2019,03/08/2019
Serie B,Ponte Preta / SP,Guarani / SP,1 x 0,15,2019,11/08/2019
Serie B,Bragantino / SP,Botafogo / SP,0 x 0,15,2019,09/08/2019
Serie B,Oeste / SP,Brasil / RS,1 x 1,15,2019,08/08/2019
Serie B,Atlético / GO,Crb / AL,0 x 1,15,2019,06/08/2019
Serie B,Coritiba / PR,Figueirense / SC,2 x 0,15,2019,10/08/2019
Serie B,Operario / PR,Vila Nova / GO,1 x 0,15,2019,09/08/2019
Serie B,Criciúma / SC,Sport / PE,1 x 0,15,2019,11/08/2019
Serie B,America Fc / MG,Londrina / PR,4 x 3,15,2019,06/08/2019
Serie B,Vitória / BA,Paraná / PR,2 x 0,15,2019,10/08/2019
Serie B,Cuiabá / MT,São Bento / SP,3 x 2,15,2019,10/08/2019
Serie B,Guarani / SP,Vila Nova / GO,0 x 2,16,2019,16/08/2019
Serie B,Bragantino / SP,Operario / PR,4 x 0,16,2019,12/08/2019
Serie B,São Bento / SP,Paraná / PR,2 x 1,16,2019,17/08/2019
Serie B,Atlético / GO,Oeste / SP,2 x 0,16,2019,13/08/2019
Serie B,Coritiba / PR,Brasil / RS,2 x 0,16,2019,13/08/2019
Serie B,Londrina / PR,Criciúma / SC,1 x 1,16,2019,16/08/2019
Serie B,Figueirense / SC,Ponte Preta / SP,0 x 1,16,2019,15/08/2019
Serie B,America Fc / MG,Cuiabá / MT,2 x 1,16,2019,17/08/2019
Serie B,Sport / PE,Botafogo / SP,3 x 0,16,2019,17/08/2019
Serie B,Crb / AL,Vitória / BA,0 x 1,16,2019,18/08/2019
Serie B,Ponte Preta / SP,Crb / AL,0 x 1,17,2019,21/08/2019
Serie B,Botafogo / SP,Londrina / PR,2 x 1,17,2019,20/08/2019
Serie B,Oeste / SP,Coritiba / PR,0 x 2,17,2019,19/08/2019
